1992 01 19 00 00 -999      -22.9    20.7   140                                  
1992 01 19 03 00 -999      -22.5    22.0   127                                  
1992 01 19 06 00 -999      -22.1    21.6   130                                  
1992 01 19 09 00 -999      -22.6    14.2   139                                  
1992 01 19 12 00 -999      -22.0    18.1   123                                  
1992 01 19 15 00 -999      -21.6    22.0   137                                  
1992 01 19 18 00 -999      -22.3    19.7   130                                  
1992 01 19 21 00 -999      -23.3    25.2   127                                  
1992 01 20 00 00 -999      -21.6     9.8   116                                  
1992 01 20 03 00 -999      -21.4     5.8   116                                  
1992 01 20 06 00 -999      -21.5    15.8   122                                  
1992 01 20 09 00 -999      -22.1    22.6   118                                  
1992 01 20 12 00 -999      -21.3    20.7    94                                  
1992 01 20 15 00 -999      -21.0    21.6   127                                  
1992 01 20 18 00 -999      -20.3    28.5    99                                  
1992 01 20 21 00 -999      -19.8    20.7    97                                  
1992 01 21 00 00 -999      -20.6    21.6   120                                  
1992 01 21 03 00 -999      -20.9    18.7   120                                  
1992 01 21 06 00 -999      -21.3    12.9   116                                  
1992 01 21 09 00 -999      -21.5    21.6   106                                  
1992 01 21 12 00 -999      -22.1    22.6    98                                  
1992 01 21 15 00 -999      -22.0    12.9   120                                  
1992 01 21 18 00 -999      -21.4    13.8   118                                  
1992 01 21 21 00 -999      -21.9     8.8   151                                  
1992 01 22 00 00 -999      -22.3    12.3   140                                  
1992 01 22 03 00 -999      -23.3    18.1   129                                  
1992 01 22 06 00 -999      -23.4    16.8   132                                  
1992 01 22 09 00 -999      -23.9    19.7   151                                  
1992 01 22 12 00 -999      -24.4    17.7   139                                  
1992 01 22 15 00 -999      -25.3    17.7   149                                  
1992 01 22 18 00 -999      -24.4    10.7   129                                  
1992 01 22 21 00 -999      -24.9    15.8   142                                  
1992 01 23 00 00 -999      -23.9    13.3   164                                  
1992 01 23 03 00 -999      -25.1    17.7   136                                  
1992 01 23 06 00 -999      -25.5    12.3   163                                  
1992 01 23 09 00 -999      -26.1    17.2   140                                  
1992 01 23 12 00 -999      -26.8    18.1   144                                  
1992 01 23 15 00 -999      -27.4    15.8   136                                  
1992 01 23 18 00 -999      -26.4    19.7   150                                  
1992 01 23 21 00 -999      -24.5     9.4   146                                  
1992 01 24 00 00 -999      -24.9    19.1   108                                  
1992 01 24 03 00 -999      -25.0     2.0   135                                  
1992 01 24 06 00 -999      -27.3    22.0   142                                  
1992 01 24 09 00 -999      -23.9    20.7   122                                  
1992 01 24 12 00 -999      -24.4    26.5   122                                  
1992 01 24 15 00 -999      -22.8    25.2   127                                  
1992 01 24 18 00 -999      -22.3    18.1   105                                  
1992 01 24 21 00 -999      -21.6    24.6    97                                  
1992 01 25 00 00 -999      -21.5     8.4   120                                  
1992 01 25 03 00 -999      -21.0     8.8   104                                  
1992 01 25 06 00 -999      -22.8    14.8   108                                  
1992 01 25 09 00 -999      -21.6    11.7    66                                  
1992 01 25 12 00 -999      -21.3     9.4    56                                  
1992 01 25 15 00 -999      -21.5    16.8    78                                  
1992 01 25 18 00 -999      -21.9    21.1    91                                  
1992 01 25 21 00 -999      -21.6    17.7    84                                  
1992 01 26 00 00 -999      -21.6    14.2   123                                  
1992 01 26 03 00 -999      -21.3    10.3   102                                  
1992 01 26 06 00 -999      -21.1    13.8   101                                  
1992 01 26 09 00 -999      -20.8    20.1    73                                  
1992 01 26 12 00 -999      -20.3    27.1   129                                  
1992 01 26 15 00 -999      -20.3    30.0   127                                  
1992 01 26 18 00 -999      -19.8    12.9    91                                  
1992 01 26 21 00 -999      -19.0    20.1    99                                  
1992 01 27 00 00 -999      -18.5    18.7   127                                  
1992 01 27 03 00 -999      -18.5    17.2   105                                  
1992 01 27 06 00 -999      -18.6    15.8    97                                  
1992 01 27 09 00 -999      -19.3    10.3    97                                  
1992 01 27 12 00 -999      -19.5    21.1   115                                  
1992 01 27 15 00 -999      -19.9    17.2   101                                  
1992 01 27 18 00 -999      -19.3     8.8    91                                  
1992 01 27 21 00 -999      -20.8    10.3    77                                  
1992 01 28 00 00 -999      -20.3     9.8   104                                  
1992 01 28 03 00 -999      -21.1    17.2   139                                  
1992 01 28 06 00 -999      -22.3    16.8   130                                  
1992 01 28 09 00 -999      -22.6     9.8   142                                  
1992 01 28 12 00 -999      -22.6    12.9   156                                  
1992 01 28 15 00 -999      -20.9     5.8   118                                  
1992 01 28 18 00 -999      -20.9    13.3    84                                  
1992 01 28 21 00 -999      -20.8    20.1   101                                  
1992 01 29 00 00 -999      -20.4    18.7   111                                  
1992 01 29 03 00 -999      -20.6    18.1   102                                  
1992 01 29 06 00 -999      -19.9    14.8    99                                  
1992 01 29 09 00 -999      -21.3     9.4   118                                  
1992 01 29 12 00 -999      -21.1    22.6    84                                  
1992 01 29 15 00 -999      -20.4     4.5   112                                  
1992 01 29 18 00 -999      -19.8     6.4   109                                  
1992 01 29 21 00 -999      -21.3    13.3   104                                  
1992 01 30 00 00 -999      -21.6    15.2   142                                  
1992 01 30 03 00 -999      -19.9     3.9    33                                  
1992 01 30 06 00 -999      -22.4     5.8    68                                  
1992 02 01 00 00 -999      -24.3     9.8   104                                  
1992 02 01 03 00 -999      -24.9     6.8    98                                  
1992 02 01 06 00 -999      -25.1    14.8   123                                  
1992 02 01 09 00 -999      -25.6    12.3   135                                  
1992 02 01 12 00 -999      -27.5    15.8   150                                  
1992 02 01 15 00 -999      -28.5    23.0   133                                  
1992 02 01 18 00 -999      -27.9    24.6   132                                  
1992 02 01 21 00 -999      -26.6    21.1   126                                  
1992 02 02 00 00 -999      -27.5    22.6   147                                  
1992 02 02 03 00 -999      -28.1    15.8   144                                  
1992 02 02 06 00 -999      -28.4    14.2   133                                  
1992 02 02 09 00 -999      -30.0    18.1   137                                  
1992 02 02 12 00 -999      -29.0     7.8   132                                  
1992 02 02 15 00 -999      -28.9    15.2   119                                  
1992 02 02 18 00 -999      -28.4    17.2   126                                  
1992 02 02 21 00 -999      -27.1     9.8   140                                  
1992 02 03 00 00 -999      -26.9     8.4   150                                  
1992 02 03 03 00 -999      -28.3    27.5   127                                  
1992 02 03 06 00 -999      -28.5     7.4   115                                  
1992 02 03 09 00 -999      -28.1     8.4   130                                  
1992 02 03 12 00 -999      -28.8    18.1   125                                  
1992 02 03 15 00 -999      -28.5     7.8   122                                  
1992 02 03 18 00 -999      -27.6    12.3   140                                  
1992 02 03 21 00 -999      -28.4    11.3   136                                  
1992 02 04 00 00 -999      -26.9    11.3   142                                  
1992 02 04 03 00 -999      -27.6    10.7   146                                  
1992 02 04 06 00 -999      -28.5    12.9   144                                  
1992 02 04 09 00 -999      -29.3    13.3   136                                  
1992 02 04 12 00 -999      -30.5    16.8   153                                  
1992 02 04 15 00 -999      -31.0    14.8   146                                  
1992 02 04 18 00 -999      -30.5    10.3   136                                  
1992 02 04 21 00 -999      -30.6     9.4   147                                  
1992 02 05 00 00 -999      -30.0     8.8   135                                  
1992 02 05 03 00 -999      -29.1     0.0     0                                  
1992 02 05 06 00 -999      -30.8     7.4   158                                  
1992 02 05 09 00 -999      -31.4    10.3   151                                  
1992 02 05 12 00 -999      -32.1    12.3   143                                  
1992 02 05 15 00 -999      -32.9    19.7   130                                  
1992 02 05 18 00 -999      -32.9    18.1   130                                  
1992 02 05 21 00 -999      -33.0    21.6   135                                  
1992 02 06 00 00 -999      -32.8    17.7   130                                  
1992 02 06 03 00 -999      -31.4    15.8   120                                  
1992 02 06 06 00 -999      -32.0    26.5   125                                  
1992 02 06 09 00 -999      -32.0    18.7   144                                  
1992 02 06 12 00 -999      -31.1    33.9   127                                  
1992 02 06 15 00 -999      -30.5    29.4   116                                  
1992 02 06 18 00 -999      -29.0    42.3   127                                  
1992 02 06 21 00 -999      -29.1    36.9   111                                  
1992 02 07 00 00 -999      -29.3    34.9   139                                  
1992 02 07 03 00 -999      -29.0    33.9   129                                  
1992 02 07 06 00 -999      -29.3    39.8   126                                  
1992 02 07 09 00 -999      -29.1    28.1   119                                  
1992 02 07 12 00 -999      -29.6    30.0   119                                  
1992 02 07 15 00 -999      -28.1    22.0   120                                  
1992 02 07 18 00 -999      -27.3    31.0   111                                  
1992 02 07 21 00 -999      -26.9    31.0   104                                  
1992 02 08 00 00 -999      -26.4    34.9   127                                  
1992 02 08 03 00 -999      -26.4    24.6   111                                  
1992 02 08 06 00 -999      -25.9    31.0   108                                  
1992 02 08 09 00 -999      -24.8    29.1   112                                  
1992 02 08 12 00 -999      -24.3    26.1   118                                  
1992 02 08 15 00 -999      -25.1    38.4   143                                  
1992 02 08 18 00 -999      -26.0    36.9   139                                  
1992 02 08 21 00 -999      -26.3    23.6   106                                  
1992 02 09 00 00 -999      -26.4    21.6    95                                  
1992 02 09 03 00 -999      -26.4    19.7   106                                  
1992 02 09 06 00 -999      -26.9    11.3   126                                  
1992 02 09 09 00 -999      -27.1    13.3    98                                  
1992 02 09 12 00 -999      -26.5    14.2   127                                  
1992 02 09 15 00 -999      -25.5     9.4   115                                  
1992 02 09 18 00 -999      -26.4    24.6   116                                  
1992 02 09 21 00 -999      -27.3    25.2   113                                  
1992 02 10 00 00 -999      -27.0    14.8   188                                  
1992 02 10 03 00 -999      -27.3    16.2   137                                  
1992 02 10 06 00 -999      -27.3    25.2   139                                  
1992 02 10 09 00 -999      -27.0    25.2   139                                  
1992 02 10 12 00 -999      -27.6    23.6   129                                  
1992 02 10 18 00 -999      -30.4    30.0   139                                  
1992 02 10 21 00 -999      -31.0    31.0   136                                  
1992 02 11 00 00 -999      -31.1    29.4   127                                  
1992 02 11 03 00 -999      -30.5    30.0   133                                  
1992 02 11 06 00 -999      -31.4    29.4   125                                  
1992 02 11 09 00 -999      -30.0    22.0   133                                  
1992 02 11 12 00 -999      -30.4    29.1   126                                  
1992 02 11 15 00 -999      -29.0    32.0   111                                  
1992 02 11 18 00 -999      -28.0    16.8   127                                  
1992 02 11 21 00 -999      -29.3    28.1   122                                  
1992 02 12 00 00 -999      -29.8    21.1   129                                  
1992 02 12 03 00 -999      -29.1    10.7   129                                  
1992 02 12 06 00 -999      -30.3    21.6   126                                  
1992 02 12 09 00 -999      -29.9    32.4   132                                  
1992 02 12 12 00 -999      -29.6    24.0   127                                  
1992 02 12 15 00 -999      -30.4    18.1   126                                  
1992 02 12 18 00 -999      -30.3    23.0   125                                  
1992 02 12 21 00 -999      -29.4    23.0   132                                  
1992 02 13 00 00 -999      -28.8    19.7   139                                  
1992 02 13 03 00 -999      -29.6    24.0   115                                  
1992 02 13 06 00 -999      -30.0    24.0   135                                  
1992 02 13 09 00 -999      -30.6    20.7   140                                  
1992 02 13 12 00 -999      -28.8    16.8   142                                  
1992 02 13 15 00 -999      -28.6    21.1   135                                  
1992 02 13 18 00 -999      -27.9    13.8   140                                  
1992 02 13 21 00 -999      -25.5    15.2   153                                  
1992 02 14 00 00 -999      -26.0     7.8   172                                  
1992 02 14 03 00 -999      -26.4     2.9   323                                  
1992 02 14 06 00 -999      -26.0     9.4   115                                  
1992 02 14 09 00 -999      -27.3    19.1   137                                  
1992 02 14 12 00 -999      -29.9    19.1   146                                  
1992 02 14 15 00 -999      -31.5    25.2   156                                  
1992 02 14 18 00 -999      -32.3    32.4   146                                  
1992 02 14 21 00 -999      -29.0    18.1   127                                  
1992 02 15 00 00 -999      -27.4    14.8   126                                  
1992 02 15 03 00 -999      -23.9    16.2   102                                  
1992 02 15 06 00 -999      -25.1    29.4   112                                  
1992 02 15 09 00 -999      -24.4    29.1    99                                  
1992 02 15 12 00 -999      -23.6    30.0   120                                  
1992 02 15 15 00 -999      -22.3    25.2    99                                  
1992 02 15 18 00 -999      -21.3    28.5    99                                  
1992 02 15 21 00 -999      -20.9    28.1    94                                  
1992 02 16 00 00 -999      -19.0    23.0   120                                  
1992 02 16 03 00 -999      -18.0    16.2   102                                  
1992 02 16 06 00 -999      -18.0    16.8    68                                  
1992 02 16 09 00 -999      -19.5     8.4    37                                  
1992 02 16 12 00 -999      -20.3     0.0     0                                  
1992 02 16 15 00 -999      -23.5     0.6   181                                  
1992 02 16 18 00 -999      -24.3     0.0     0                                  
1992 02 16 21 00 -999      -26.9    23.6   133                                  
1992 02 17 00 00 -999      -25.5    20.1   133                                  
1992 02 17 03 00 -999      -24.9    22.0   126                                  
1992 02 17 06 00 -999      -24.5    23.0   133                                  
1992 02 17 09 00 -999      -25.3    20.7   125                                  
1992 02 17 12 00 -999      -23.5    28.5   127                                  
1992 02 17 15 00 -999      -23.8    25.2   123                                  
1992 02 17 18 00 -999      -22.5    32.0   127                                  
1992 02 17 21 00 -999      -22.3    23.0   133                                  
1992 02 18 00 00 -999      -22.9    27.1   132                                  
1992 02 18 03 00 -999      -24.9    28.5   123                                  
1992 02 18 06 00 -999      -25.0    35.9   116                                  
1992 02 18 09 00 -999      -27.1    32.0   119                                  
1992 02 18 12 00 -999      -29.4    34.3   123                                  
1992 02 18 15 00 -999      -30.6    39.8   129                                  
1992 02 18 18 00 -999      -30.9    43.3   116                                  
1992 02 18 21 00 -999      -27.6    24.0   140                                  
1992 02 19 00 00 -999      -26.9    22.0   130                                  
1992 02 19 03 00 -999      -28.8    27.1   139                                  
1992 02 19 06 00 -999      -28.8    28.1   136                                  
1992 02 19 09 00 -999      -26.4    30.0   132                                  
1992 02 19 12 00 -999      -25.8    27.1   122                                  
1992 02 19 15 00 -999      -26.0    23.6   133                                  
1992 02 19 18 00 -999      -27.5    24.0   146                                  
1992 02 19 21 00 -999      -29.1    22.6   144                                  
1992 02 20 00 00 -999      -29.6    23.0   140                                  
1992 02 20 03 00 -999      -30.9    23.6   153                                  
1992 02 20 06 00 -999      -31.6    28.5   139                                  
1992 02 20 09 00 -999      -30.3    23.6   127                                  
1992 02 20 12 00 -999      -28.6    13.3   116                                  
1992 02 20 15 00 -999      -30.9    13.8   168                                  
1992 02 20 18 00 -999      -29.9    25.5    99                                  
1992 02 20 21 00 -999      -29.3    28.1   104                                  
1992 02 21 00 00 -999      -29.6    30.4   105                                  
1992 02 21 03 00 -999      -29.6     6.4   147                                  
1992 02 21 06 00 -999      -28.6    11.3   143                                  
1992 02 21 09 00 -999      -28.1    17.2   105                                  
1992 02 21 12 00 -999      -29.6    18.1   125                                  
1992 02 21 15 00 -999      -28.5    19.7   111                                  
1992 02 21 18 00 -999      -29.9    19.7   130                                  
1992 02 21 21 00 -999      -29.0    18.7    99                                  
1992 02 22 00 00 -999      -29.8    29.4   111                                  
1992 02 22 03 00 -999      -29.3    24.6   104                                  
1992 02 22 06 00 -999      -29.0     7.4   144                                  
1992 02 22 09 00 -999      -30.4    21.1   119                                  
1992 02 22 12 00 -999      -30.3    13.3   101                                  
1992 02 22 15 00 -999      -30.5    19.1   132                                  
1992 02 22 18 00 -999      -31.6    17.2   133                                  
1992 02 22 21 00 -999      -30.3     4.5   160                                  
1992 02 23 00 00 -999      -32.3    12.9   147                                  
1992 02 23 03 00 -999      -33.0    15.8   143                                  
1992 02 23 06 00 -999      -33.3    11.3   164                                  
1992 02 23 09 00 -999      -34.5    13.8   139                                  
1992 02 23 12 00 -999      -35.4    23.0   140                                  
1992 02 23 15 00 -999      -34.4    10.3   174                                  
1992 02 23 18 00 -999      -32.9    21.1   120                                  
1992 02 23 21 00 -999      -33.0    11.3   135                                  
1992 02 24 00 00 -999      -32.0    12.3   120                                  
1992 02 24 03 00 -999      -31.4    20.1   113                                  
1992 02 24 06 00 -999      -31.6    13.8   119                                  
1992 02 24 09 00 -999      -32.0    16.8    99                                  
1992 02 24 12 00 -999      -33.8     8.8   150                                  
1992 02 24 15 00 -999      -32.4    13.8   104                                  
1992 02 24 18 00 -999      -32.8     6.4   163                                  
1992 02 24 21 00 -999      -32.6     9.4   160                                  
1992 02 25 00 00 -999      -32.3    10.7   161                                  
1992 02 25 03 00 -999      -30.9    11.3   135                                  
1992 02 25 06 00 -999      -31.4     9.4    95                                  
1992 02 25 09 00 -999      -33.9     2.9   140                                  
1992 02 25 12 00 -999      -34.0     1.6   188                                  
1992 02 25 15 00 -999      -33.6     8.8   167                                  
1992 02 25 18 00 -999      -33.8     6.8   149                                  
1992 02 25 21 00 -999      -33.1     1.6   177                                  
1992 02 26 00 00 -999      -34.0     8.8   147                                  
1992 02 26 03 00 -999      -31.5     3.9   157                                  
1992 02 26 06 00 -999      -32.8     5.8   127                                  
1992 02 26 09 00 -999      -32.8     9.4   149                                  
1992 02 26 12 00 -999      -32.3     7.4   163                                  
1992 02 26 15 00 -999      -32.8    13.3   150                                  
1992 02 26 18 00 -999      -31.5    11.7   158                                  
1992 02 26 21 00 -999      -32.6    13.8   132                                  
1992 02 27 00 00 -999      -33.5    29.4   139                                  
1992 02 27 03 00 -999      -34.8    28.5   136                                  
1992 02 27 06 00 -999      -36.0    31.4   130                                  
1992 02 27 09 00 -999      -36.1    29.4   135                                  
1992 02 27 12 00 -999      -36.1    32.0   139                                  
1992 02 27 15 00 -999      -37.0    35.9   136                                  
1992 02 27 18 00 -999      -36.8    32.4   143                                  
1992 02 27 21 00 -999      -37.6    26.5   146                                  
1992 02 28 00 00 -999      -37.4    25.5   139                                  
1992 02 28 03 00 -999      -37.8    25.2   137                                  
1992 02 28 06 00 -999      -38.1    16.2   143                                  
1992 02 28 09 00 -999      -37.0    10.7   172                                  
1992 02 28 12 00 -999      -39.1     9.8   137                                  
1992 02 28 15 00 -999      -40.5    21.6   132                                  
1992 02 28 18 00 -999      -40.3    19.1   130                                  
1992 03 01 00 00 -999      -39.4    17.2   151                                  
1992 03 01 03 00 -999      -39.8    19.7   178                                  
1992 03 01 06 00 -999      -40.3    13.8   154                                  
1992 03 01 09 00 -999      -39.8     9.4   175                                  
1992 03 01 12 00 -999      -40.0    18.7   170                                  
1992 03 01 15 00 -999      -39.9    24.0   140                                  
1992 03 01 18 00 -999      -38.1    18.1   201                                  
1992 03 01 21 00 -999      -37.6    22.0   137                                  
1992 03 02 00 00 -999      -39.3    27.5   127                                  
1992 03 02 03 00 -999      -39.8    25.5   149                                  
1992 03 02 06 00 -999      -38.9    14.8   158                                  
1992 03 02 09 00 -999      -40.0    27.1   133                                  
1992 03 02 12 00 -999      -40.4    26.1   137                                  
1992 03 02 15 00 -999      -41.1    29.1   143                                  
1992 03 02 18 00 -999      -40.5    28.5   150                                  
1992 03 02 21 00 -999      -39.5    15.8   150                                  
1992 03 03 00 00 -999      -38.8    13.3   149                                  
1992 03 03 03 00 -999      -37.9     7.4   143                                  
1992 03 03 06 00 -999      -37.5     4.9   144                                  
1992 03 03 09 00 -999      -37.4     0.0     0                                  
1992 03 03 12 00 -999      -36.9     0.0     0                                  
1992 03 03 15 00 -999      -35.9     0.0     0                                  
1992 03 03 18 00 -999      -34.1     1.0   199                                  
1992 03 03 21 00 -999      -33.0     1.6   203                                  
1992 03 04 00 00 -999      -31.1     0.0     0                                  
1992 03 04 03 00 -999      -30.4     0.0     0                                  
1992 03 04 06 00 -999      -34.5     0.0     0                                  
1992 03 04 09 00 -999      -32.3     0.0     0                                  
1992 03 04 12 00 -999      -30.8     0.6   156                                  
1992 03 04 15 00 -999      -28.1     0.0     0                                  
1992 03 04 18 00 -999      -27.5     0.0     0                                  
1992 03 04 21 00 -999      -25.5     3.5    28                                  
1992 03 05 00 00 -999      -26.0     2.9    39                                  
1992 03 05 03 00 -999      -26.1     0.0     0                                  
1992 03 05 06 00 -999      -25.5     0.0     0                                  
1992 03 05 09 00 -999      -25.5     0.0     0                                  
1992 03 05 12 00 -999      -25.1     1.6   189                                  
1992 03 05 15 00 -999      -24.4     0.0     0                                  
1992 03 05 18 00 -999      -24.0     0.0     0                                  
1992 03 05 21 00 -999      -23.4     0.0     0                                  
1992 03 06 00 00 -999      -21.9     0.0     0                                  
1992 03 06 03 00 -999      -21.3     0.0     0                                  
1992 03 06 06 00 -999      -21.9     0.0     0                                  
1992 03 06 09 00 -999      -28.0     0.0     0                                  
1992 03 06 12 00 -999      -25.9     0.0     0                                  
1992 03 06 15 00 -999      -26.6     0.0     0                                  
1992 03 06 18 00 -999      -26.0     0.0     0                                  
1992 03 06 21 00 -999      -24.6     0.0     0                                  
1992 03 07 00 00 -999      -24.0     0.0     0                                  
1992 03 07 03 00 -999      -28.1    14.8   137                                  
1992 03 07 06 00 -999      -28.5    22.0   144                                  
1992 03 07 09 00 -999      -28.6    14.8   143                                  
1992 03 07 12 00 -999      -28.1     4.9   149                                  
1992 03 07 15 00 -999      -31.5     1.0   354                                  
1992 03 07 18 00 -999      -35.3     9.8   244                                  
1992 03 07 21 00 -999      -35.8    13.3   233                                  
1992 03 08 00 00 -999      -37.1    14.2   233                                  
1992 03 08 03 00 -999      -38.5     0.0     0                                  
1992 03 08 06 00 -999      -35.5     9.4   194                                  
1992 03 08 09 00 -999      -39.5     6.8    11                                  
1992 03 08 12 00 -999      -40.6     8.8   360                                  
1992 03 08 15 00 -999      -37.5     2.0   354                                  
1992 03 08 18 00 -999      -37.5     6.4   360                                  
1992 03 08 21 00 -999      -36.6     0.0     0                                  
1992 03 09 00 00 -999      -37.1     2.9   232                                  
1992 03 09 03 00 -999      -35.4     2.0   278                                  
1992 03 09 06 00 -999      -35.1     1.0   212                                  
1992 03 09 09 00 -999      -36.9    21.6   136                                  
1992 03 09 12 00 -999      -38.5    32.0   143                                  
1992 03 09 15 00 -999      -39.5    34.9   140                                  
1992 03 09 18 00 -999      -41.1    35.3   142                                  
1992 03 09 21 00 -999      -41.0    29.4   139                                  
1992 03 10 00 00 -999      -40.6    31.0   135                                  
1992 03 10 03 00 -999      -41.6    35.9   132                                  
1992 03 10 06 00 -999      -41.9    32.4   123                                  
1992 03 10 09 00 -999      -40.9    29.1   133                                  
1992 03 10 12 00 -999      -40.4    33.0   140                                  
1992 03 10 15 00 -999      -38.5    35.3   135                                  
1992 03 10 18 00 -999      -37.1    29.4   126                                  
1992 03 10 21 00 -999      -37.5    29.4   137                                  
1992 03 11 00 00 -999      -35.0    15.2   104                                  
1992 03 11 03 00 -999      -33.9    13.3   143                                  
1992 03 11 06 00 -999      -31.3    18.1   130                                  
1992 03 11 09 00 -999      -35.6    13.3   149                                  
1992 03 11 12 00 -999      -35.3    12.9   170                                  
1992 03 11 15 00 -999      -35.0     3.5   178                                  
1992 03 11 18 00 -999      -33.8     2.9   142                                  
1992 03 11 21 00 -999      -34.0     1.6   127                                  
1992 03 12 00 00 -999      -34.4     4.5   334                                  
1992 03 12 03 00 -999      -33.6     0.0     0                                  
1992 03 12 06 00 -999      -34.5     8.8   112                                  
1992 03 12 09 00 -999      -35.1    14.2   135                                  
1992 03 12 12 00 -999      -36.1    26.5   137                                  
1992 03 12 15 00 -999      -36.4    26.5   140                                  
1992 03 12 18 00 -999      -36.3    33.9   146                                  
1992 03 12 21 00 -999      -35.8    23.0   147                                  
1992 03 13 00 00 -999      -35.4    25.5   146                                  
1992 03 13 03 00 -999      -32.0    23.6   112                                  
1992 03 13 06 00 -999      -32.8    19.7   120                                  
1992 03 13 09 00 -999      -37.9    25.2   139                                  
1992 03 13 12 00 -999      -38.1    27.5   136                                  
1992 03 13 15 00 -999      -37.9    31.0   137                                  
1992 03 13 18 00 -999      -33.4    16.2   143                                  
1992 03 13 21 00 -999      -32.8    27.1   132                                  
1992 03 14 00 00 -999      -33.0    24.0    99                                  
1992 03 14 03 00 -999      -34.5    14.2   133                                  
1992 03 14 06 00 -999      -37.4    23.6   151                                  
1992 03 14 09 00 -999      -40.1    46.2   133                                  
1992 03 14 12 00 -999      -39.1    44.3   137                                  
1992 03 14 15 00 -999      -38.3    37.4   126                                  
1992 03 14 18 00 -999      -38.3    46.6   129                                  
1992 03 14 21 00 -999      -37.0    37.8   133                                  
1992 03 15 00 00 -999      -37.4    37.4   130                                  
1992 03 15 03 00 -999      -37.0    35.9   136                                  
1992 03 15 06 00 -999      -37.0    36.3   137                                  
1992 03 15 09 00 -999      -37.5    39.8   143                                  
1992 03 15 12 00 -999      -37.4    33.3   127                                  
1992 03 15 15 00 -999      -37.4    34.9   129                                  
